1,1366860,4,1075071600,0
1,1181550,3,1075590000,2
1,1227322,4,1076022000,3
1,2439493,1,1076022000,1
1,2413320,4,1076022000,2
1,305344,1,1076194800,1
1,387418,1,1076194800,0
1,1792741,2,1076281200,0
1,936396,2,1076281200,1
1,1190829,4,1076367600,1
1,1254683,1,1076626800,1
1,624035,5,1077145200,2
1,1107588,1,1077404400,1
1,752642,3,1077577200,2
1,145873,3,1077663600,2
1,427928,4,1077750000,2
1,2421815,2,1077750000,2
1,1569513,3,1077750000,2
1,1494196,5,1078009200,3
1,1567202,2,1078095600,2
1,2291306,1,1078095600,2
1,595778,3,1078268400,2
1,1133214,4,1078614000,2
1,722591,5,1078700400,3
1,2277395,4,1078786800,3
1,1077982,4,1079391600,3
1,1686060,5,1079823600,3
1,1209119,4,1079996400,3
1,2315073,4,1080082800,3
1,1537427,4,1080511200,4
1,1823641,5,1080511200,4
1,1311231,3,1080597600,4
1,1839976,2,1080684000,3
1,1819474,3,1080943200,3
1,1148389,4,1080943200,3
1,1922925,4,1080943200,3
1,2563596,4,1081029600,4
1,2165002,4,1081202400,4
1,2385774,3,1081288800,4
1,470232,4,1081375200,4
1,1910569,4,1081720800,4
1,2442,3,1081893600,4
1,652324,3,1081980000,3
1,2126192,3,1082066400,3
1,1283744,3,1082152800,3
1,1600207,5,1082152800,3
1,793564,4,1082325600,4
1,1248029,3,1082584800,3
1,496087,2,1082844000,3
1,596728,2,1082930400,3
1,2289956,5,1083189600,3
1,1824044,4,1083189600,3
1,1434636,3,1083362400,3
1,2530404,3,1083362400,3
1,823519,3,1083535200,3
1,700890,5,1083794400,3
1,1066317,4,1083880800,3
1,1842128,4,1084053600,3
1,1763921,5,1084140000,4
1,225765,4,1084140000,4
1,411705,4,1084226400,4
1,907623,3,1084226400,3
1,352635,5,1084226400,4
1,55016,3,1084312800,4
1,1515355,3,1084312800,3
1,2508819,3,1084831200,3
1,638824,5,1084917600,4
1,322009,3,1085004000,3
1,573434,4,1085522400,4
1,543865,4,1085695200,4
1,1364481,4,1085781600,4
1,2255037,3,1086040800,4
1,38052,3,1086213600,3
1,2148699,2,1086386400,3
1,1862581,4,1086645600,3
1,804919,4,1086818400,3
1,1158759,4,1087077600,3
1,13651,3,1087336800,3
1,2093105,3,1087423200,3
1,1348967,2,1087768800,3
1,998236,5,1087941600,3
1,470861,5,1088373600,3
1,2389367,1,1088632800,3
1,1178171,4,1088632800,3
1,782308,5,1088719200,3
1,1398076,4,1088719200,3
1,1125797,3,1088978400,3
1,263240,3,1089151200,3
1,2054180,3,1089324000,3
1,151004,5,1089324000,3
1,525356,2,1089496800,3
1,593225,3,1089496800,3
1,508727,3,1089496800,3
1,59052,2,1089583200,3
1,466135,4,1089669600,3
1,235553,4,1089842400,3
1,2430356,4,1089842400,3
1,1342007,3,1089928800,3
1,921487,2,1090188000,3
1,646098,4,1090188000,3
1,1546549,5,1090274400,3
1,1815755,5,1090274400,3
1,453694,5,1090360800,3
1,344753,3,1090360800,3
1,1852606,4,1090533600,3
1,1508526,3,1090706400,3
1,1245176,4,1090879200,3
1,2618594,4,1090879200,3
1,124105,4,1091656800,3
1,1751103,4,1091656800,3
1,1565175,5,1092088800,3
1,253794,5,1092088800,3
1,1874547,4,1092175200,3
1,2590061,3,1092261600,3
1,2207647,4,1092261600,3
1,1046882,3,1092261600,3
1,1563530,4,1092780000,3
1,2256485,1,1092866400,3
1,863302,4,1092866400,3
1,2263586,4,1092952800,3
